Student_ID,Class,Region,Maths_Score,Science_Score,English_Score,Overall_Percentage,App_Login_Count,Video_Completion_Rate,Attendance_Percentage,Homework_Completion (%),Test_Attempts_Per_Month,Parent_Involvement,Extra_Support_Classes,Fee_Status,Payment_Type,Installment_Regularity,Risk_Level
8998,10,Semi-Urban,63,67,59,63.0,14,78,79.0,55.0,3,Yes,Yes,Paid,Installment,On Time,Low
8999,6,Urban,88,92,90,90.0,31,92,85.0,96.0,4,Yes,Yes,Pending,Installment,On Time,Low
9000,8,Rural,60,62,58,60.0,10,80,76.0,70.0,4,Yes,No,Paid,Installment,On Time,Low
9001,6,Urban,38,41,42,40.333333333333336,9,11,76.0,46.0,1,Yes,Yes,Overdue,Full,On Time,High
9002,10,Urban,73,68,70,70.33333333333333,27,83,89.0,70.0,3,Yes,No,Paid,Full,Delayed,Low
9003,10,Semi-Urban,80,80,80,80.0,20,83,91.0,96.0,7,Yes,Yes,Pending,Installment,On Time,Low
9004,10,Urban,68,72,72,70.66666666666667,14,85,73.0,81.0,3,No,No,Paid,Full,On Time,Low
9005,10,Semi-Urban,95,98,99,97.33333333333331,34,60,94.0,95.0,7,No,Yes,Paid,Full,On Time,Low
9006,7,Urban,81,77,80,79.33333333333333,11,81,76.0,79.0,4,No,Yes,Paid,Full,Delayed,Low
9007,8,Rural,88,83,85,85.33333333333333,33,52,98.0,56.0,4,Yes,Yes,Paid,Full,On Time,Low
9008,10,Urban,20,19,22,20.33333333333333,8,23,37.0,24.0,1,No,No,Overdue,Installment,Delayed,High
9009,10,Semi-Urban,72,74,74,73.33333333333333,19,69,66.0,70.0,6,No,No,Pending,Full,On Time,Low
9010,9,Urban,95,96,98,96.33333333333331,15,87,88.0,91.0,3,No,No,Paid,Installment,On Time,Low
9011,8,Semi-Urban,83,86,84,84.33333333333333,14,66,62.0,82.0,4,Yes,No,Paid,Installment,On Time,Low
9012,6,Semi-Urban,79,79,76,78.0,10,77,96.0,72.0,4,Yes,No,Paid,Full,On Time,Low
9013,8,Rural,81,77,80,79.33333333333333,17,65,69.0,70.0,3,Yes,No,Paid,Full,On Time,Low
9014,8,Semi-Urban,72,75,75,74.0,14,64,84.0,65.0,4,Yes,Yes,Paid,Full,On Time,Low
9015,8,Rural,53,53,57,54.333333333333336,8,20,46.0,46.0,1,Yes,Yes,Overdue,Installment,On Time,High
9016,10,Rural,68,69,68,68.33333333333333,16,77,70.0,79.0,6,Yes,No,Paid,Full,Delayed,Low
9017,10,Urban,71,71,66,69.33333333333333,12,62,68.0,97.0,6,No,No,Pending,Full,Delayed,Low
9018,7,Rural,85,80,84,83.0,12,99,69.0,92.0,3,Yes,Yes,Pending,Full,On Time,Low
9019,6,Semi-Urban,95,91,99,95.0,31,93,86.0,85.0,3,Yes,No,Pending,Installment,On Time,Low
9020,9,Semi-Urban,70,74,68,70.66666666666667,30,60,76.0,78.0,7,No,No,Paid,Installment,Delayed,Low
9021,8,Rural,77,75,77,76.33333333333333,14,64,97.0,64.0,4,Yes,No,Pending,Installment,On Time,Low
9022,6,Urban,65,67,65,65.66666666666667,1,25,58.0,53.0,1,Yes,No,Overdue,Installment,Delayed,High
9023,6,Rural,63,66,61,63.333333333333336,21,78,66.0,58.0,3,Yes,Yes,Paid,Full,On Time,Low
9024,7,Rural,67,68,62,65.66666666666667,23,79,66.0,73.0,5,Yes,Yes,Paid,Installment,Delayed,Low
9025,9,Semi-Urban,70,73,67,70.0,8,10,63.0,53.0,2,Yes,No,Overdue,Full,On Time,High
9026,8,Urban,83,80,87,83.33333333333333,24,64,90.0,83.0,7,Yes,Yes,Pending,Installment,On Time,Low
9028,7,Urban,70,66,69,68.33333333333333,25,57,81.0,86.0,6,Yes,No,Paid,Full,On Time,Low
9029,10,Urban,85,88,87,86.66666666666667,20,60,80.0,72.0,4,Yes,Yes,Paid,Full,On Time,Low
9030,6,Semi-Urban,64,65,61,63.333333333333336,20,76,72.0,72.0,5,No,No,Paid,Installment,On Time,Low
9031,8,Urban,79,78,82,79.66666666666667,30,75,92.0,92.0,6,Yes,No,Paid,Full,On Time,Low
9032,10,Urban,63,60,66,63.0,30,87,92.0,65.0,4,No,Yes,Paid,Full,On Time,Low
9033,7,Urban,81,77,77,78.33333333333333,29,92,76.0,72.0,3,Yes,Yes,Pending,Installment,On Time,Low
9034,9,Semi-Urban,74,78,71,74.33333333333333,34,55,88.0,59.0,5,Yes,No,Pending,Installment,On Time,Low
9035,6,Semi-Urban,46,41,41,42.66666666666666,7,48,60.0,57.0,1,No,No,Overdue,Installment,On Time,High
9036,8,Urban,66,65,68,66.33333333333333,15,62,60.0,70.0,4,No,No,Paid,Installment,On Time,Low
9037,10,Semi-Urban,68,69,71,69.33333333333333,26,83,76.0,82.0,6,Yes,No,Pending,Full,On Time,Low
9038,10,Rural,71,70,67,69.33333333333333,21,78,87.0,86.0,7,Yes,No,Paid,Full,Delayed,Low
9039,6,Urban,59,60,60,59.66666666666666,16,93,85.0,63.0,6,Yes,Yes,Paid,Installment,Delayed,Medium
9041,7,Urban,87,87,87,87.0,34,83,79.0,96.0,4,No,No,Paid,Full,On Time,Low
9042,9,Urban,67,62,71,66.66666666666667,32,78,81.0,61.0,7,Yes,No,Paid,Full,On Time,Low
9043,9,Semi-Urban,81,76,85,80.66666666666667,21,84,90.0,91.0,3,Yes,No,Paid,Full,On Time,Low
9044,9,Rural,81,80,76,79.0,24,79,86.0,56.0,6,Yes,No,Paid,Installment,On Time,Low
9045,6,Urban,78,73,80,77.0,27,73,83.0,81.0,6,Yes,No,Pending,Full,On Time,Low
9046,6,Rural,35,34,34,34.333333333333336,3,46,57.0,22.0,1,Yes,No,Overdue,Installment,On Time,High
9047,7,Semi-Urban,95,92,91,92.66666666666669,31,87,91.0,80.0,3,Yes,No,Pending,Installment,On Time,Low
9048,9,Urban,34,32,29,31.666666666666668,9,29,50.0,30.0,1,Yes,Yes,Overdue,Installment,On Time,High
9049,6,Semi-Urban,90,92,86,89.33333333333333,32,52,69.0,97.0,7,Yes,Yes,Pending,Installment,On Time,Low
9050,7,Semi-Urban,42,37,43,40.66666666666666,3,18,60.0,25.0,2,Yes,Yes,Overdue,Full,On Time,High
9051,7,Semi-Urban,78,78,77,77.66666666666667,29,95,76.0,71.0,3,Yes,Yes,Paid,Full,On Time,Low
9052,9,Semi-Urban,43,43,43,43.0,2,37,32.0,56.0,2,Yes,No,Overdue,Installment,On Time,High
9053,8,Urban,62,65,60,62.333333333333336,18,81,64.0,66.0,5,Yes,No,Paid,Full,On Time,Low
9054,9,Rural,36,34,38,36.0,2,45,64.0,70.0,1,Yes,No,Overdue,Full,On Time,High
9055,8,Rural,94,98,92,94.66666666666669,23,89,84.0,80.0,4,No,No,Paid,Installment,On Time,Low
9056,7,Urban,84,81,84,83.0,12,62,73.0,85.0,3,Yes,Yes,Pending,Full,Delayed,Low
9057,6,Urban,61,60,57,59.333333333333336,18,99,66.0,70.0,4,Yes,No,Pending,Installment,On Time,Medium
9058,10,Rural,31,28,29,29.33333333333333,1,20,54.0,35.0,1,Yes,Yes,Overdue,Full,On Time,High
9059,7,Rural,81,76,84,80.33333333333333,25,95,74.0,82.0,3,Yes,No,Pending,Full,On Time,Low
9060,6,Urban,64,65,62,63.66666666666666,14,96,78.0,52.0,3,No,Yes,Paid,Full,On Time,Low
9061,7,Semi-Urban,94,90,97,93.66666666666669,18,82,98.0,72.0,4,Yes,Yes,Paid,Installment,Delayed,Low
9062,9,Urban,95,91,96,94.0,26,59,94.0,81.0,4,Yes,Yes,Paid,Installment,Delayed,Low
9063,8,Rural,67,66,66,66.33333333333333,33,52,66.0,61.0,4,Yes,Yes,Paid,Full,On Time,Low
9064,7,Semi-Urban,95,95,90,93.33333333333331,10,95,95.0,70.0,5,No,No,Paid,Full,On Time,Low
9065,6,Rural,74,69,75,72.66666666666667,10,95,90.0,81.0,6,Yes,Yes,Paid,Installment,On Time,Low
9066,9,Semi-Urban,58,54,59,57.0,16,78,84.0,58.0,4,Yes,No,Paid,Full,Delayed,Medium
9067,10,Rural,51,50,49,50.0,4,26,34.0,51.0,2,Yes,No,Overdue,Full,Delayed,High
9068,9,Semi-Urban,41,45,40,42.0,7,28,34.0,23.0,2,No,No,Overdue,Full,On Time,High
9069,8,Urban,75,73,78,75.33333333333333,29,95,91.0,77.0,7,Yes,No,Paid,Installment,On Time,Low
9070,9,Urban,74,71,70,71.66666666666667,32,52,95.0,70.0,4,Yes,No,Paid,Full,Delayed,Low
9071,10,Semi-Urban,95,93,98,95.33333333333331,26,81,77.0,97.0,5,Yes,Yes,Paid,Full,On Time,Low
9072,6,Semi-Urban,75,72,72,73.0,15,63,97.0,50.0,6,Yes,No,Paid,Installment,On Time,Low
9073,7,Urban,63,62,67,64.0,27,89,60.0,57.0,3,Yes,No,Paid,Full,On Time,Low
9074,8,Urban,71,72,66,69.66666666666667,23,92,60.0,93.0,7,No,No,Paid,Installment,On Time,Low
9075,10,Semi-Urban,66,65,65,65.33333333333333,22,52,89.0,71.0,5,No,Yes,Paid,Installment,Delayed,Low
9076,8,Semi-Urban,69,70,70,69.66666666666667,17,94,73.0,71.0,3,Yes,No,Paid,Full,Delayed,Low
9077,9,Urban,67,65,63,65.0,33,54,71.0,70.0,4,Yes,No,Paid,Full,On Time,Low
9078,8,Rural,80,76,77,77.66666666666667,23,78,90.0,78.0,6,Yes,No,Paid,Installment,On Time,Low
9079,10,Urban,95,96,95,95.33333333333331,31,70,89.0,90.0,3,No,No,Pending,Full,On Time,Low
9080,7,Semi-Urban,65,68,60,64.33333333333333,16,74,71.0,57.0,3,Yes,Yes,Pending,Full,On Time,Low
9081,7,Semi-Urban,91,93,91,91.66666666666669,17,94,75.0,94.0,4,Yes,Yes,Paid,Installment,On Time,Low
9082,8,Rural,94,89,90,91.0,31,56,71.0,94.0,7,No,No,Paid,Installment,On Time,Low
9083,6,Urban,76,75,79,76.66666666666667,33,87,99.0,71.0,3,Yes,Yes,Paid,Full,Delayed,Low
9084,8,Semi-Urban,87,85,86,86.0,22,73,79.0,79.0,3,Yes,No,Paid,Full,On Time,Low
9085,9,Urban,81,85,78,81.33333333333333,34,69,77.0,60.0,4,No,No,Paid,Full,On Time,Low
9086,7,Semi-Urban,88,87,86,87.0,32,98,82.0,91.0,3,Yes,No,Paid,Installment,On Time,Low
9087,7,Rural,93,97,97,95.66666666666669,11,75,84.0,88.0,7,Yes,No,Paid,Installment,On Time,Low
9088,7,Urban,88,88,91,89.0,22,76,88.0,86.0,7,No,Yes,Paid,Installment,On Time,Low
9089,6,Urban,78,81,74,77.66666666666667,20,59,84.0,93.0,4,No,Yes,Pending,Installment,On Time,Low
9090,6,Rural,80,82,84,82.0,16,68,71.0,68.0,7,No,Yes,Paid,Installment,On Time,Low
9091,10,Semi-Urban,72,69,72,71.0,22,86,61.0,70.0,5,Yes,Yes,Paid,Full,On Time,Low
9092,8,Semi-Urban,92,92,95,93.0,21,69,93.0,82.0,3,Yes,No,Paid,Full,On Time,Low
9093,8,Urban,62,59,64,61.66666666666666,11,70,61.0,68.0,3,Yes,Yes,Paid,Installment,On Time,Low
9094,9,Rural,46,47,50,47.66666666666666,5,31,34.0,59.0,2,Yes,No,Overdue,Full,On Time,High
9095,7,Urban,77,80,75,77.33333333333333,22,68,87.0,77.0,3,Yes,Yes,Pending,Full,On Time,Low
9096,6,Urban,92,89,95,92.0,12,95,77.0,86.0,4,Yes,No,Paid,Full,On Time,Low
9097,9,Semi-Urban,88,85,83,85.33333333333333,21,68,95.0,75.0,6,Yes,No,Pending,Installment,On Time,Low
9098,9,Semi-Urban,68,66,69,67.66666666666667,16,72,85.0,54.0,7,No,No,Pending,Full,On Time,Low
9099,6,Semi-Urban,81,77,85,81.0,13,81,76.0,64.0,5,Yes,No,Paid,Full,On Time,Low
9100,8,Semi-Urban,77,80,75,77.33333333333333,29,65,76.0,97.0,4,No,Yes,Paid,Installment,On Time,Low
9101,7,Semi-Urban,42,46,40,42.66666666666666,2,42,57.0,41.0,2,Yes,No,Overdue,Full,On Time,High
9103,9,Urban,89,89,87,88.33333333333333,15,88,89.0,68.0,3,Yes,No,Paid,Full,On Time,Low
9104,7,Rural,73,72,75,73.33333333333333,19,64,96.0,54.0,4,Yes,Yes,Paid,Installment,On Time,Low
9105,10,Urban,77,80,74,77.0,20,84,97.0,53.0,5,No,No,Pending,Full,Delayed,Low
9106,9,Semi-Urban,38,38,37,37.66666666666666,1,30,30.0,41.0,1,Yes,No,Overdue,Installment,On Time,High
9107,8,Rural,78,78,77,77.66666666666667,15,58,95.0,69.0,3,Yes,Yes,Pending,Installment,Delayed,Low
9108,8,Urban,71,74,67,70.66666666666667,29,75,73.0,53.0,5,Yes,No,Pending,Installment,On Time,Low
9109,8,Semi-Urban,46,50,48,48.0,4,20,49.0,26.0,1,Yes,Yes,Overdue,Installment,On Time,High
9110,6,Semi-Urban,93,88,95,92.0,27,57,90.0,72.0,3,Yes,No,Pending,Full,Delayed,Low
9111,9,Rural,73,68,70,70.33333333333333,18,73,69.0,64.0,3,No,Yes,Pending,Installment,Delayed,Low
9112,7,Rural,29,24,28,27.0,6,33,50.0,29.0,1,Yes,Yes,Overdue,Installment,On Time,High
9113,8,Rural,70,66,71,69.0,14,82,75.0,70.0,3,Yes,No,Paid,Installment,On Time,Low
9114,8,Semi-Urban,95,95,95,95.0,11,83,99.0,80.0,6,Yes,Yes,Pending,Installment,On Time,Low
9115,6,Urban,86,86,89,87.0,14,67,78.0,99.0,5,Yes,Yes,Pending,Full,Delayed,Low
9116,7,Urban,23,26,19,22.666666666666668,7,46,36.0,20.0,2,No,No,Overdue,Installment,On Time,High
9117,9,Rural,22,18,19,19.666666666666668,8,31,36.0,22.0,1,Yes,No,Overdue,Full,On Time,High
9118,10,Urban,95,98,92,95.0,18,84,89.0,84.0,7,Yes,Yes,Pending,Installment,On Time,Low
9119,6,Semi-Urban,37,36,32,35.0,3,37,55.0,44.0,2,No,Yes,Overdue,Full,On Time,High
9120,9,Urban,74,74,70,72.66666666666667,12,60,76.0,79.0,7,Yes,Yes,Paid,Full,Delayed,Low
9121,10,Semi-Urban,67,63,65,65.0,11,90,92.0,52.0,7,Yes,Yes,Paid,Installment,Delayed,Low
9122,8,Rural,69,64,69,67.33333333333333,13,57,90.0,66.0,3,Yes,No,Paid,Installment,On Time,Low
9123,8,Urban,77,77,75,76.33333333333333,15,81,84.0,98.0,4,No,Yes,Paid,Installment,On Time,Low
9124,7,Semi-Urban,95,98,90,94.33333333333331,32,69,95.0,95.0,5,Yes,No,Paid,Installment,Delayed,Low
9125,10,Rural,78,82,78,79.33333333333333,23,52,76.0,89.0,5,Yes,No,Paid,Installment,On Time,Low
9126,8,Rural,84,85,84,84.33333333333333,21,74,73.0,89.0,5,Yes,No,Paid,Installment,On Time,Low
9127,8,Rural,33,32,34,33.0,1,29,41.0,53.0,1,No,No,Overdue,Full,On Time,High
9128,7,Rural,81,79,79,79.66666666666667,33,85,78.0,93.0,3,No,No,Paid,Installment,On Time,Low
9129,9,Urban,35,39,31,35.0,1,14,39.0,41.0,1,Yes,No,Overdue,Installment,Delayed,High
9130,8,Semi-Urban,43,40,45,42.66666666666666,9,16,31.0,40.0,1,Yes,Yes,Overdue,Installment,On Time,High
9131,6,Urban,55,50,57,54.0,33,89,68.0,70.0,5,Yes,No,Paid,Installment,On Time,Medium
9132,6,Semi-Urban,77,73,81,77.0,21,85,71.0,58.0,4,Yes,Yes,Paid,Installment,Delayed,Low
9133,9,Rural,84,79,82,81.66666666666667,21,66,69.0,87.0,6,Yes,Yes,Pending,Full,On Time,Low
9134,10,Urban,87,88,87,87.33333333333333,26,97,75.0,70.0,5,No,No,Pending,Installment,On Time,Low
9135,7,Rural,62,60,63,61.66666666666666,17,58,65.0,81.0,7,No,No,Paid,Full,Delayed,Low
9136,6,Semi-Urban,90,89,91,90.0,31,80,88.0,66.0,3,Yes,Yes,Paid,Installment,On Time,Low
9137,6,Rural,76,77,72,75.0,24,81,74.0,77.0,5,No,Yes,Paid,Full,On Time,Low
9138,9,Urban,95,90,98,94.33333333333331,26,61,98.0,88.0,6,Yes,Yes,Paid,Installment,On Time,Low
9139,10,Urban,56,54,54,54.66666666666666,34,75,68.0,53.0,5,No,No,Paid,Installment,On Time,Medium
9140,10,Semi-Urban,76,74,72,74.0,31,96,72.0,58.0,4,Yes,No,Paid,Installment,Delayed,Low
9141,9,Semi-Urban,87,84,82,84.33333333333333,16,56,99.0,70.0,3,Yes,No,Pending,Installment,On Time,Low
9142,6,Urban,32,34,29,31.666666666666668,5,14,76.0,24.0,2,No,Yes,Overdue,Full,Delayed,High
9143,7,Urban,77,78,81,78.66666666666667,22,82,74.0,93.0,5,No,Yes,Pending,Installment,On Time,Low
9144,6,Urban,49,48,46,47.66666666666666,4,32,61.0,53.0,2,No,No,Overdue,Installment,Delayed,High
9145,10,Urban,71,66,70,69.0,32,51,71.0,93.0,5,No,No,Pending,Full,On Time,Low
9146,6,Semi-Urban,84,85,79,82.66666666666667,25,71,76.0,54.0,3,No,Yes,Pending,Full,On Time,Low
9147,7,Urban,85,87,86,86.0,27,51,66.0,80.0,6,Yes,Yes,Paid,Full,Delayed,Low
9148,8,Semi-Urban,74,69,77,73.33333333333333,18,82,62.0,77.0,6,Yes,No,Paid,Installment,On Time,Low
9149,6,Urban,67,66,71,68.0,33,67,87.0,64.0,5,Yes,No,Pending,Installment,On Time,Low
9150,9,Urban,35,32,35,34.0,5,36,54.0,31.0,2,Yes,No,Overdue,Installment,Delayed,High
9151,8,Rural,53,57,56,55.333333333333336,30,51,68.0,58.0,5,Yes,No,Paid,Installment,Delayed,Medium
9152,9,Rural,82,84,81,82.33333333333333,10,70,75.0,99.0,3,No,No,Paid,Full,Delayed,Low
9153,9,Urban,95,92,97,94.66666666666669,16,50,96.0,98.0,6,Yes,Yes,Pending,Installment,On Time,Low
9154,9,Semi-Urban,85,89,82,85.33333333333333,33,88,91.0,86.0,3,Yes,Yes,Paid,Full,On Time,Low
9155,6,Urban,81,78,82,80.33333333333333,33,75,89.0,92.0,6,Yes,No,Paid,Full,On Time,Low
9156,10,Rural,47,50,44,47.0,21,93,73.0,52.0,7,Yes,No,Pending,Full,On Time,Medium
9157,8,Urban,85,80,88,84.33333333333333,19,59,86.0,85.0,3,No,No,Paid,Full,On Time,Low
9158,7,Rural,70,73,74,72.33333333333333,27,75,93.0,70.0,3,Yes,No,Pending,Full,On Time,Low
9159,10,Urban,46,46,42,44.66666666666666,4,24,34.0,44.0,2,Yes,No,Overdue,Full,On Time,High
9160,6,Urban,93,94,92,93.0,32,70,87.0,71.0,5,Yes,No,Paid,Full,On Time,Low
9161,9,Semi-Urban,65,65,66,65.33333333333333,19,85,69.0,80.0,5,Yes,Yes,Paid,Full,On Time,Low
9162,7,Rural,80,81,78,79.66666666666667,26,82,70.0,71.0,5,No,Yes,Paid,Installment,On Time,Low
9164,10,Rural,95,90,91,92.0,27,72,97.0,99.0,3,Yes,Yes,Pending,Full,On Time,Low
9165,10,Semi-Urban,54,56,56,55.333333333333336,21,86,64.0,50.0,4,Yes,No,Paid,Full,On Time,Medium
9166,7,Urban,70,71,68,69.66666666666667,27,84,64.0,81.0,4,No,No,Paid,Installment,On Time,Low
9167,6,Semi-Urban,70,66,74,70.0,19,73,92.0,76.0,5,No,Yes,Paid,Installment,On Time,Low
9168,8,Urban,74,77,73,74.66666666666667,24,76,77.0,60.0,5,Yes,Yes,Paid,Installment,On Time,Low
9169,7,Semi-Urban,81,78,81,80.0,16,61,98.0,82.0,5,No,Yes,Paid,Installment,On Time,Low
9170,9,Semi-Urban,74,72,72,72.66666666666667,28,70,73.0,90.0,7,Yes,Yes,Pending,Full,On Time,Low
9171,8,Rural,82,79,85,82.0,14,84,90.0,66.0,6,Yes,No,Paid,Full,Delayed,Low
9172,10,Semi-Urban,86,85,84,85.0,28,53,91.0,59.0,7,Yes,Yes,Paid,Full,On Time,Low
9173,7,Urban,85,84,84,84.33333333333333,31,70,76.0,97.0,7,No,Yes,Paid,Installment,On Time,Low
9174,10,Semi-Urban,46,45,48,46.333333333333336,1,49,76.0,40.0,2,Yes,No,Overdue,Installment,On Time,High
9175,10,Semi-Urban,95,91,94,93.33333333333331,24,81,92.0,84.0,7,No,No,Paid,Full,Delayed,Low
9176,10,Urban,72,68,69,69.66666666666667,18,71,70.0,75.0,4,No,Yes,Pending,Full,On Time,Low
9177,6,Rural,89,88,87,88.0,30,73,84.0,99.0,5,Yes,Yes,Paid,Full,Delayed,Low
9179,9,Urban,83,78,83,81.33333333333333,18,98,82.0,66.0,3,No,Yes,Paid,Installment,On Time,Low
9180,9,Urban,52,48,50,50.0,3,41,48.0,70.0,2,Yes,Yes,Overdue,Installment,On Time,High
9181,8,Semi-Urban,68,64,71,67.66666666666667,28,82,74.0,72.0,6,Yes,No,Pending,Installment,On Time,Low
9182,10,Semi-Urban,66,70,67,67.66666666666667,24,96,63.0,80.0,5,No,No,Pending,Full,On Time,Low
9183,10,Urban,71,69,70,70.0,10,97,64.0,81.0,5,Yes,No,Paid,Full,On Time,Low
9185,6,Rural,87,84,91,87.33333333333333,24,73,94.0,67.0,3,Yes,No,Pending,Installment,On Time,Low
9186,8,Semi-Urban,79,74,78,77.0,32,60,76.0,82.0,7,Yes,Yes,Paid,Full,On Time,Low
9187,10,Semi-Urban,79,74,74,75.66666666666667,27,63,76.0,94.0,5,No,Yes,Paid,Installment,On Time,Low
9188,7,Semi-Urban,85,84,84,84.33333333333333,34,67,79.0,76.0,4,Yes,No,Pending,Installment,On Time,Low
9189,6,Semi-Urban,55,56,58,56.333333333333336,34,54,76.0,55.0,6,No,Yes,Paid,Full,Delayed,Medium
9190,8,Urban,92,88,92,90.66666666666669,24,88,92.0,65.0,7,Yes,Yes,Pending,Installment,On Time,Low
9191,8,Urban,95,98,99,97.33333333333331,22,78,97.0,83.0,7,Yes,Yes,Paid,Full,On Time,Low
9192,10,Rural,58,58,59,58.333333333333336,30,58,62.0,52.0,6,No,Yes,Paid,Installment,On Time,Medium
9193,8,Semi-Urban,81,78,82,80.33333333333333,12,98,76.0,96.0,6,Yes,No,Pending,Full,Delayed,Low
9194,7,Semi-Urban,91,92,86,89.66666666666667,18,99,76.0,70.0,3,Yes,No,Paid,Installment,On Time,Low
9195,8,Urban,30,30,34,31.33333333333333,1,20,43.0,20.0,1,No,Yes,Overdue,Full,On Time,High
9196,9,Rural,33,34,31,32.666666666666664,2,21,44.0,21.0,1,No,Yes,Overdue,Full,Delayed,High
9197,7,Urban,88,87,83,86.0,26,90,93.0,63.0,5,No,Yes,Pending,Installment,Delayed,Low
9198,6,Semi-Urban,59,61,57,59.0,21,56,79.0,50.0,7,Yes,Yes,Pending,Installment,On Time,Medium
9199,6,Semi-Urban,45,44,40,43.0,9,10,63.0,28.0,2,Yes,No,Overdue,Installment,On Time,High
9200,10,Rural,60,55,61,58.66666666666666,31,74,61.0,63.0,5,No,No,Paid,Installment,Delayed,Medium
9201,10,Urban,77,77,77,77.0,28,90,75.0,80.0,4,No,No,Pending,Installment,Delayed,Low
9202,9,Semi-Urban,81,80,79,80.0,13,60,91.0,57.0,7,Yes,Yes,Paid,Installment,On Time,Low
9203,6,Semi-Urban,68,71,65,68.0,24,55,93.0,57.0,4,Yes,No,Paid,Full,On Time,Low
9204,6,Rural,78,73,76,75.66666666666667,13,93,76.0,74.0,4,Yes,No,Paid,Full,On Time,Low
9205,6,Semi-Urban,73,71,68,70.66666666666667,18,96,92.0,57.0,3,Yes,Yes,Pending,Full,On Time,Low
9206,6,Semi-Urban,78,81,74,77.66666666666667,19,62,74.0,92.0,4,Yes,No,Paid,Full,On Time,Low
9207,8,Urban,84,85,88,85.66666666666667,30,61,62.0,78.0,5,Yes,No,Paid,Full,On Time,Low
9208,7,Rural,49,51,53,51.0,14,69,60.0,70.0,7,Yes,No,Pending,Installment,Delayed,Medium
9209,7,Rural,93,90,93,92.0,34,99,96.0,89.0,7,No,No,Paid,Installment,On Time,Low
9210,9,Rural,88,83,89,86.66666666666667,34,76,67.0,84.0,4,Yes,No,Pending,Installment,Delayed,Low
9211,8,Urban,62,57,65,61.333333333333336,30,58,76.0,73.0,3,Yes,No,Pending,Installment,On Time,Low
9212,6,Rural,62,61,57,60.0,17,52,60.0,63.0,3,Yes,No,Paid,Full,On Time,Low
9214,10,Rural,65,69,66,66.66666666666667,32,90,72.0,88.0,3,No,No,Pending,Installment,On Time,Low
9215,10,Semi-Urban,84,80,84,82.66666666666667,18,87,76.0,92.0,5,No,No,Paid,Installment,On Time,Low
9216,9,Rural,63,66,63,64.0,32,99,88.0,63.0,4,Yes,Yes,Paid,Full,On Time,Low
9217,6,Rural,72,71,74,72.33333333333333,19,77,84.0,79.0,7,No,No,Paid,Installment,Delayed,Low
9218,9,Urban,64,64,66,64.66666666666667,30,83,61.0,68.0,4,Yes,Yes,Paid,Full,On Time,Low
9219,8,Rural,69,66,70,68.33333333333333,25,80,71.0,97.0,4,Yes,Yes,Paid,Full,Delayed,Low
9220,7,Rural,89,91,87,89.0,17,75,95.0,58.0,7,Yes,No,Paid,Full,Delayed,Low
9221,6,Urban,84,84,82,83.33333333333333,15,71,76.0,65.0,7,Yes,No,Pending,Full,Delayed,Low
9222,8,Semi-Urban,61,57,56,58.0,29,53,98.0,53.0,3,No,Yes,Paid,Installment,On Time,Medium
9223,6,Rural,61,56,60,59.0,19,75,73.0,52.0,5,Yes,No,Pending,Full,Delayed,Medium
9224,10,Rural,48,47,50,48.333333333333336,22,93,62.0,62.0,3,Yes,No,Paid,Installment,On Time,Medium
9225,9,Semi-Urban,74,76,72,74.0,29,59,83.0,72.0,6,No,No,Paid,Full,Delayed,Low
9226,10,Urban,72,70,69,70.33333333333333,32,84,92.0,63.0,7,Yes,Yes,Pending,Installment,On Time,Low
9227,7,Rural,88,90,88,88.66666666666667,28,82,75.0,70.0,4,No,Yes,Pending,Installment,On Time,Low
9228,10,Urban,76,74,72,74.0,26,57,97.0,69.0,5,Yes,No,Pending,Installment,Delayed,Low
9229,6,Semi-Urban,74,71,76,73.66666666666667,33,50,80.0,70.0,3,Yes,Yes,Pending,Full,On Time,Low
9230,10,Semi-Urban,67,67,71,68.33333333333333,11,72,67.0,90.0,7,Yes,Yes,Pending,Installment,On Time,Low
9231,6,Urban,79,76,74,76.33333333333333,25,58,70.0,98.0,6,Yes,Yes,Paid,Installment,On Time,Low
9232,7,Semi-Urban,72,71,69,70.66666666666667,24,98,82.0,79.0,4,Yes,No,Pending,Full,On Time,Low
9233,10,Semi-Urban,88,85,86,86.33333333333333,21,75,90.0,97.0,4,No,Yes,Pending,Full,Delayed,Low
9234,9,Rural,41,41,44,42.0,2,38,59.0,51.0,2,Yes,Yes,Overdue,Full,On Time,High
9235,9,Urban,95,91,93,93.0,30,76,97.0,73.0,4,Yes,Yes,Pending,Full,Delayed,Low
9236,9,Rural,78,75,80,77.66666666666667,29,63,82.0,88.0,7,Yes,No,Pending,Full,On Time,Low
9237,10,Urban,67,63,69,66.33333333333333,22,96,68.0,86.0,6,Yes,No,Paid,Installment,On Time,Low
9238,10,Rural,44,41,48,44.333333333333336,8,21,76.0,39.0,2,No,Yes,Overdue,Full,On Time,High
9239,10,Semi-Urban,25,20,25,23.33333333333333,7,49,52.0,28.0,1,Yes,Yes,Overdue,Installment,On Time,High
9240,6,Urban,67,71,70,69.33333333333333,19,77,61.0,62.0,7,No,Yes,Pending,Installment,Delayed,Low
9241,7,Urban,73,77,72,74.0,20,95,73.0,88.0,7,Yes,No,Pending,Installment,Delayed,Low
9242,9,Urban,91,86,89,88.66666666666667,12,59,73.0,87.0,6,No,No,Paid,Full,On Time,Low
